race_date,venue_code,race_number,boat_number,racer_number,racer_name,racer_class_number,racer_branch_number,racer_birthplace_number,racer_age,racer_weight,course_number,start_timing,entry_number,place_number,decision_hand,flying_count,late_count,average_start_timing,national_top_1_percent,national_top_2_percent,national_top_3_percent,local_top_1_percent,local_top_2_percent,local_top_3_percent,assigned_motor_number,assigned_motor_top_2_percent,assigned_motor_top_3_percent,assigned_boat_number,assigned_boat_top_2_percent,assigned_boat_top_3_percent
20251230,02,2,1,5190,大月 遊雅,3,13,8,25,52.0,1,0.16,,1,,0,0,0.22,4.07,22.35,32.94,4.57,24.49,38.78,64,44.05,63.1,46,38.1,59.52
20251230,02,2,2,3852,澤 大介,3,24,24,53,52.4,2,0.14,,4,,0,0,0.17,4.55,24.73,37.63,5.5,40.0,60.0,24,41.3,55.43,66,28.75,48.75
20251230,02,2,3,4880,澤崎 雄哉,3,13,13,30,52.4,3,0.12,,2,,0,0,0.15,4.95,26.23,52.46,4.85,27.27,51.52,2,33.67,45.92,12,28.09,47.19
20251230,02,2,4,5220,青木 蓮,2,11,11,25,52.0,4,0.11,,3,,0,0,0.14,6.36,48.36,64.75,5.64,39.66,50.0,20,17.44,36.05,25,24.42,38.37
20251230,02,2,5,5072,吉田 杏美,4,11,11,31,47.7,5,0.31,,6,,0,0,,2.06,5.88,5.88,2.25,8.33,8.33,26,33.98,58.25,48,35.8,49.38
20251230,02,2,6,4610,佐藤 大佑,2,13,12,35,53.6,6,0.12,,5,,0,0,0.17,5.71,40.0,53.91,5.89,41.67,61.11,5,39.78,58.06,15,37.04,59.26
20251230,02,3,1,5319,近藤 颯斗,3,23,23,24,52.1,,,,,,0,0,0.17,5.47,32.95,59.09,2.81,14.29,19.05,17,26.14,44.32,44,31.4,51.16
20251230,02,3,2,4303,牧原 崇,2,23,23,42,52.0,,,,,,0,0,0.19,5.41,34.48,49.14,5.0,14.29,42.86,8,28.74,55.17,57,29.21,48.31
20251230,02,3,3,4815,伏島 祐介,3,13,9,35,52.6,,,,,,0,0,0.18,5.36,30.67,56.0,5.09,33.33,48.48,61,39.08,56.32,63,32.95,47.73
20251230,02,3,4,5141,大澤 風葵,1,10,10,25,52.0,,,,,,0,0,0.12,5.88,42.86,59.82,7.22,59.46,75.68,12,28.57,39.56,52,35.8,58.02
20251230,02,3,5,4883,岡部 大輝,3,13,13,30,52.2,,,,,,0,0,0.14,5.73,40.85,54.93,5.6,31.03,60.34,13,35.35,56.57,19,32.53,44.58
20251230,02,3,6,3377,塚田 修二,4,13,13,58,53.9,,,,,,0,0,0.2,2.97,10.17,15.25,4.71,33.33,39.58,34,18.75,33.75,45,33.71,52.81
20251230,02,4,1,4145,小澤 学,3,13,12,44,53.4,,,,,,0,0,0.26,4.02,12.77,31.91,4.63,16.28,37.21,59,21.05,36.84,14,31.65,58.23
20251230,02,4,2,3772,一柳 和孝,3,11,11,51,53.4,,,,,,0,0,0.17,5.43,33.77,55.84,5.47,33.33,50.37,37,43.16,61.05,17,32.58,50.56
20251230,02,4,3,4769,馬場 剛,2,13,13,33,52.0,,,,,,0,0,0.12,6.06,42.4,60.8,6.46,50.0,65.38,35,11.29,27.42,35,26.97,44.94
20251230,02,4,4,3712,淺香 文武,3,24,24,51,55.5,,,,,,0,0,0.15,4.72,30.68,47.73,5.05,20.51,51.28,23,35.16,52.75,53,27.59,54.02
20251230,02,4,5,3826,村田 修次,2,13,13,52,52.1,,,,,,1,0,0.16,5.84,36.67,56.67,6.48,48.0,64.0,29,37.62,55.45,30,36.59,47.56
20251230,02,4,6,3808,秋田 健太郎,3,11,11,50,60.2,,,,,,0,0,0.17,3.67,12.94,27.06,4.53,29.41,38.24,10,41.3,66.3,38,40.23,52.87
20251230,02,5,1,5052,赤井 星璃菜,4,27,27,30,50.3,,,,,,0,0,,4.04,25.93,33.33,0.0,0.0,0.0,33,25.61,40.24,61,28.05,37.8
20251230,02,5,2,3863,海老澤 泰行,3,13,13,51,56.1,,,,,,0,0,0.16,3.94,17.24,28.74,3.86,28.57,42.86,63,36.84,52.63,54,35.56,47.78
20251230,02,5,3,3652,森下 勇,3,10,10,52,54.7,,,,,,0,0,0.21,3.27,12.35,23.46,3.67,16.67,29.17,21,32.91,54.43,40,34.09,50.0
20251230,02,5,4,4797,中山 将,2,24,24,33,52.9,,,,,,0,0,0.15,6.22,44.54,61.34,6.16,52.27,61.36,6,33.71,50.56,65,44.83,57.47
20251230,02,5,5,4851,関 浩哉,1,10,10,31,49.0,,,,,,0,0,0.14,7.62,48.74,67.23,7.19,37.5,62.5,65,17.46,38.1,68,38.37,50.0
20251230,02,5,6,4162,竹本 太樹,3,27,27,43,53.8,,,,,,0,0,0.2,3.85,13.24,32.35,0.0,0.0,0.0,36,23.08,43.59,32,25.33,49.33
20251230,02,6,1,4380,鈴木 峻佑,3,22,22,41,52.6,,,,,,0,0,0.17,4.38,25.26,38.95,4.92,32.0,48.0,62,31.51,46.58,22,39.24,63.29
20251230,02,6,2,4366,前沢 丈史,1,13,8,40,55.6,,,,,,0,0,0.15,6.32,46.62,64.66,6.7,55.56,62.96,22,17.57,35.14,50,26.83,48.78
20251230,02,6,3,3845,中谷 朋子,2,28,28,49,45.5,,,,,,0,0,0.19,4.67,29.82,36.84,6.57,52.38,66.67,1,25.76,45.45,21,26.74,44.19
20251230,02,6,4,3852,澤 大介,3,24,24,53,52.4,,,,,,0,0,0.17,4.55,24.73,37.63,5.5,40.0,60.0,24,41.3,55.43,66,28.75,48.75
20251230,02,6,5,5003,来田 衣織,3,28,28,29,47.1,,,,,,0,0,0.19,3.99,24.21,34.74,4.4,20.0,43.33,39,26.19,47.62,51,28.57,44.05
20251230,02,6,6,4792,杉村 賢也,3,13,13,35,51.7,,,,,,0,0,0.18,5.45,34.38,51.56,4.79,21.21,51.52,9,48.11,66.98,18,29.87,48.05
20251230,02,7,1,4815,伏島 祐介,3,13,9,35,52.6,,,,,,0,0,0.18,5.36,30.67,56.0,5.09,33.33,48.48,61,39.08,56.32,63,32.95,47.73
20251230,02,7,2,4295,小坂 尚哉,1,28,27,39,52.9,,,,,,0,0,0.13,6.56,48.84,67.44,7.26,64.1,76.92,25,34.02,44.33,74,28.05,43.9
20251230,02,7,3,4083,福島 勇樹,2,13,13,46,51.5,,,,,,0,0,0.15,6.82,56.0,71.2,6.72,52.0,56.0,27,38.83,53.4,47,28.24,41.18
20251230,02,7,4,4325,新出 浩司,3,27,27,42,52.6,,,,,,1,0,0.16,4.7,22.83,44.57,5.38,33.33,58.33,3,32.53,44.58,72,29.41,45.88
20251230,02,7,5,4565,西村 豪洋,3,23,23,38,53.6,,,,,,0,0,0.17,4.35,23.86,39.77,4.83,27.5,42.5,50,46.67,62.22,43,43.02,54.65
20251230,02,7,6,5365,石村 日奈那,4,13,13,24,47.0,,,,,,0,0,0.24,1.98,0.0,4.55,1.5,0.0,0.0,16,40.0,52.63,31,31.71,56.1
20251230,02,8,1,3940,飯山 泰,1,13,20,47,52.0,,,,,,0,0,0.15,6.45,48.12,68.42,7.3,58.93,78.57,19,27.78,38.89,42,35.8,51.85
20251230,02,8,2,4637,中田 友也,3,11,11,35,56.3,,,,,,1,0,0.16,5.67,40.2,56.86,5.89,38.1,59.52,31,31.11,48.89,69,32.53,49.4
20251230,02,8,3,5190,大月 遊雅,3,13,8,25,52.0,,,,,,0,0,0.22,4.07,22.35,32.94,4.57,24.49,38.78,64,44.05,63.1,46,38.1,59.52
20251230,02,8,4,5319,近藤 颯斗,3,23,23,24,52.1,,,,,,0,0,0.17,5.47,32.95,59.09,2.81,14.29,19.05,17,26.14,44.32,44,31.4,51.16
20251230,02,8,5,3712,淺香 文武,3,24,24,51,55.5,,,,,,0,0,0.15,4.72,30.68,47.73,5.05,20.51,51.28,23,35.16,52.75,53,27.59,54.02
20251230,02,8,6,4053,芦澤 望,2,13,12,47,55.3,,,,,,0,0,0.18,5.55,35.14,51.35,5.94,40.63,56.25,53,36.36,57.95,56,51.72,71.26
20251230,02,9,1,3652,森下 勇,3,10,10,52,54.7,,,,,,0,0,0.21,3.27,12.35,23.46,3.67,16.67,29.17,21,32.91,54.43,40,34.09,50.0
20251230,02,9,2,4883,岡部 大輝,3,13,13,30,52.2,,,,,,0,0,0.14,5.73,40.85,54.93,5.6,31.03,60.34,13,35.35,56.57,19,32.53,44.58
20251230,02,9,3,4569,中澤 宏奈,3,13,13,37,47.1,,,,,,0,0,0.15,4.71,41.18,47.06,4.92,30.77,50.0,4,39.56,59.34,27,45.24,65.48
20251230,02,9,4,4145,小澤 学,3,13,12,44,53.4,,,,,,0,0,0.26,4.02,12.77,31.91,4.63,16.28,37.21,59,21.05,36.84,14,31.65,58.23
20251230,02,9,5,4449,中嶋 達也,3,28,28,38,52.0,,,,,,1,0,0.16,4.28,24.07,36.11,3.84,21.05,31.58,38,41.0,52.0,23,40.96,56.63
20251230,02,9,6,5220,青木 蓮,2,11,11,25,52.0,,,,,,0,0,0.14,6.36,48.36,64.75,5.64,39.66,50.0,20,17.44,36.05,25,24.42,38.37
20251230,02,10,1,3845,中谷 朋子,2,28,28,49,45.5,,,,,,0,0,0.19,4.67,29.82,36.84,6.57,52.38,66.67,1,25.76,45.45,21,26.74,44.19
20251230,02,10,2,4880,澤崎 雄哉,3,13,13,30,52.4,,,,,,0,0,0.15,4.95,26.23,52.46,4.85,27.27,51.52,2,33.67,45.92,12,28.09,47.19
20251230,02,10,3,5003,来田 衣織,3,28,28,29,47.1,,,,,,0,0,0.19,3.99,24.21,34.74,4.4,20.0,43.33,39,26.19,47.62,51,28.57,44.05
20251230,02,10,4,4303,牧原 崇,2,23,23,42,52.0,,,,,,0,0,0.19,5.41,34.48,49.14,5.0,14.29,42.86,8,28.74,55.17,57,29.21,48.31
20251230,02,10,5,5147,田中 勇輔,3,11,11,31,51.5,,,,,,0,0,0.14,3.48,9.68,24.19,4.61,26.32,40.35,14,37.89,52.63,11,31.33,45.78
20251230,02,10,6,3772,一柳 和孝,3,11,11,51,53.4,,,,,,0,0,0.17,5.43,33.77,55.84,5.47,33.33,50.37,37,43.16,61.05,17,32.58,50.56
20251230,02,11,1,4610,佐藤 大佑,2,13,12,35,53.6,,,,,,0,0,0.17,5.71,40.0,53.91,5.89,41.67,61.11,5,39.78,58.06,15,37.04,59.26
20251230,02,11,2,3826,村田 修次,2,13,13,52,52.1,,,,,,1,0,0.16,5.84,36.67,56.67,6.48,48.0,64.0,29,37.62,55.45,30,36.59,47.56
20251230,02,11,3,4797,中山 将,2,24,24,33,52.9,,,,,,0,0,0.15,6.22,44.54,61.34,6.16,52.27,61.36,6,33.71,50.56,65,44.83,57.47
20251230,02,11,4,4769,馬場 剛,2,13,13,33,52.0,,,,,,0,0,0.12,6.06,42.4,60.8,6.46,50.0,65.38,35,11.29,27.42,35,26.97,44.94
20251230,02,11,5,4295,小坂 尚哉,1,28,27,39,52.9,,,,,,0,0,0.13,6.56,48.84,67.44,7.26,64.1,76.92,25,34.02,44.33,74,28.05,43.9
20251230,02,11,6,4380,鈴木 峻佑,3,22,22,41,52.6,,,,,,0,0,0.17,4.38,25.26,38.95,4.92,32.0,48.0,62,31.51,46.58,22,39.24,63.29
20251230,02,12,1,4053,芦澤 望,2,13,12,47,55.3,,,,,,0,0,0.18,5.55,35.14,51.35,5.94,40.63,56.25,53,36.36,57.95,56,51.72,71.26
20251230,02,12,2,4851,関 浩哉,1,10,10,31,49.0,,,,,,0,0,0.14,7.62,48.74,67.23,7.19,37.5,62.5,65,17.46,38.1,68,38.37,50.0
20251230,02,12,3,5141,大澤 風葵,1,10,10,25,52.0,,,,,,0,0,0.12,5.88,42.86,59.82,7.22,59.46,75.68,12,28.57,39.56,52,35.8,58.02
20251230,02,12,4,4083,福島 勇樹,2,13,13,46,51.5,,,,,,0,0,0.15,6.82,56.0,71.2,6.72,52.0,56.0,27,38.83,53.4,47,28.24,41.18
20251230,02,12,5,4366,前沢 丈史,1,13,8,40,55.6,,,,,,0,0,0.15,6.32,46.62,64.66,6.7,55.56,62.96,22,17.57,35.14,50,26.83,48.78
20251230,02,12,6,3940,飯山 泰,1,13,20,47,52.0,,,,,,0,0,0.15,6.45,48.12,68.42,7.3,58.93,78.57,19,27.78,38.89,42,35.8,51.85
20251230,04,1,1,4229,市川 美宏,3,22,22,42,52.3,1,0.15,,1,,0,0,0.2,4.11,17.46,33.33,4.92,30.56,44.44,40,31.46,47.19,50,39.73,56.16
20251230,04,1,2,3992,関口 智久,2,11,11,47,53.3,2,0.19,,3,,0,0,0.15,5.3,28.72,55.32,0.0,0.0,0.0,59,39.08,55.17,56,28.74,43.68
20251230,04,1,3,3441,土屋 太朗,3,10,10,56,52.3,3,0.19,,2,,0,0,0.19,4.63,22.47,48.31,5.11,26.09,50.0,64,25.3,36.14,19,37.89,60.0
20251230,04,1,4,3790,佐口 達也,3,10,10,53,52.7,4,0.2,,4,,0,0,0.18,3.89,14.86,32.43,4.23,23.08,38.46,74,30.34,48.31,58,27.16,41.98
20251230,04,1,5,5419,櫻井 隼,4,11,11,19,51.5,6,0.23,,6,,0,0,,2.09,1.52,10.61,1.67,0.0,0.0,35,12.68,32.39,46,28.57,35.06
20251230,04,1,6,3107,平岡 重典,3,27,27,62,52.0,5,0.17,,5,,0,0,0.19,3.79,10.47,30.23,4.52,20.0,40.0,29,36.47,54.12,51,39.56,63.74
20251230,04,2,1,4274,長畑 友輔,3,13,13,43,52.3,1,0.14,,2,,0,0,0.15,4.47,25.3,44.58,5.18,34.04,51.06,36,38.2,60.67,41,38.55,56.63
20251230,04,2,2,4432,黄金井 力良,2,11,11,39,54.9,2,0.16,,4,,0,0,0.17,4.89,23.39,43.55,5.52,36.0,52.0,46,43.18,55.68,43,28.57,45.45
20251230,04,2,3,4175,川尻 泰輔,3,11,11,43,54.5,3,0.18,,5,,0,0,0.16,5.14,35.0,48.75,4.64,33.33,38.89,49,36.05,58.14,48,53.33,65.56
20251230,04,2,4,3965,北中 元樹,2,25,25,46,53.5,4,0.16,,1,,0,0,0.15,5.71,40.37,57.8,6.09,42.86,60.0,18,23.68,36.84,25,31.71,46.34
20251230,04,2,5,3315,広瀬 聖仁,3,23,23,60,52.6,5,0.22,,3,,1,0,0.16,4.12,19.3,38.6,5.1,33.33,47.62,12,39.76,50.6,47,35.71,52.38
20251230,04,2,6,5411,木下 虎之輔,4,13,14,20,56.6,6,0.26,,6,,0,0,,1.54,0.0,3.17,1.17,0.0,0.0,13,24.71,36.47,45,32.5,53.75
20251230,04,3,1,4085,荻野 裕介,4,13,13,46,52.0,,,,,,0,0,0.23,4.81,23.73,45.76,4.8,25.71,45.71,17,37.5,56.82,49,47.83,63.04
20251230,04,3,2,3381,滝沢 芳行,3,11,11,57,52.0,,,,,,0,0,0.16,4.72,23.66,40.86,5.54,42.86,54.29,72,29.76,58.33,35,29.76,48.81
20251230,04,3,3,4982,中村 将隆,3,28,28,29,53.0,,,,,,0,0,0.17,4.92,30.12,48.19,4.65,23.08,46.15,38,28.57,40.48,26,38.71,54.84
20251230,04,3,4,4095,福来 剛,1,13,13,44,52.0,,,,,,0,0,0.15,6.9,54.7,68.38,6.58,50.52,63.92,10,32.56,48.84,60,24.66,38.36
20251230,04,3,5,4254,川島 圭司,2,25,25,42,52.0,,,,,,0,0,0.14,5.87,41.18,57.14,5.57,28.57,57.14,23,35.71,55.95,59,38.37,56.98
20251230,04,3,6,3647,伊藤 雄二,3,11,11,53,50.0,,,,,,0,0,0.15,4.31,18.92,37.84,3.97,12.82,33.33,39,29.41,55.29,29,35.29,56.47
20251230,04,4,1,4365,盛本 真輔,3,28,28,40,52.0,,,,,,0,0,0.19,5.32,35.78,53.21,4.37,15.79,42.11,28,32.56,45.35,34,37.8,52.44
20251230,04,4,2,5132,中野 希一,1,11,11,26,52.0,,,,,,0,0,0.15,6.99,55.64,76.69,5.56,11.11,66.67,48,27.06,38.82,27,27.59,40.23
20251230,04,4,3,5331,佐藤 永梧,4,13,14,21,54.8,,,,,,0,0,0.15,3.53,18.52,29.63,2.66,9.38,18.75,51,32.56,47.67,63,24.66,39.73
20251230,04,4,4,5004,河野 主樹,4,27,27,29,51.5,,,,,,0,0,0.16,4.85,24.32,47.3,5.17,22.22,61.11,56,35.56,55.56,61,38.46,50.55
20251230,04,4,5,4648,木村 亮太,3,28,27,41,52.3,,,,,,0,0,0.15,4.51,21.52,40.51,4.32,22.73,40.91,69,19.23,32.05,23,20.0,41.33
20251230,04,4,6,5427,港 理樹,4,13,13,23,52.0,,,,,,0,0,,1.96,0.0,4.0,0.0,0.0,0.0,75,31.82,43.18,20,38.2,55.06
20251230,04,5,1,4787,椎名 豊,1,10,10,37,52.1,,,,,,1,0,0.15,7.03,51.64,67.21,6.51,42.55,55.32,37,32.18,56.32,52,35.87,55.43
20251230,04,5,2,3507,藤井 徹,3,27,27,54,52.2,,,,,,0,0,0.19,4.18,18.42,34.21,4.8,28.26,43.48,19,38.64,53.41,54,31.25,42.5
20251230,04,5,3,5066,鈴木 孝明,3,11,11,27,52.4,,,,,,0,0,0.17,5.73,36.96,63.04,6.07,46.34,63.41,11,15.49,23.94,31,35.48,48.39
20251230,04,5,4,4059,入澤 友治,3,13,13,46,52.1,,,,,,0,0,0.15,5.58,40.22,55.43,5.39,45.71,51.43,47,22.99,40.23,36,22.22,36.11
20251230,04,5,5,4305,金子 拓矢,1,10,9,42,53.0,,,,,,0,0,0.15,7.72,62.39,81.65,6.33,44.23,59.62,67,33.71,55.06,62,32.89,46.05
20251230,04,5,6,5419,櫻井 隼,4,11,11,19,51.5,,,,,,0,0,,2.09,1.52,10.61,1.67,0.0,0.0,35,12.68,32.39,46,28.57,35.06
20251230,04,6,1,3981,今坂 晃広,3,22,22,48,52.6,,,,,,0,0,0.19,4.23,23.42,36.04,4.73,33.33,42.42,57,33.33,45.98,24,31.76,37.65
20251230,04,6,2,5359,佐藤 世那,3,13,4,19,52.7,,,,,,0,0,0.21,3.19,12.35,22.22,2.08,2.0,8.0,22,33.71,47.19,30,28.89,44.44
20251230,04,6,3,4025,山本 隆幸,1,28,28,48,52.7,,,,,,0,0,0.18,6.61,47.37,70.39,4.23,15.38,23.08,53,34.12,50.59,22,17.54,28.07
20251230,04,6,4,3441,土屋 太朗,3,10,10,56,52.3,,,,,,0,0,0.19,4.63,22.47,48.31,5.11,26.09,50.0,64,25.3,36.14,19,37.89,60.0
20251230,04,6,5,5411,木下 虎之輔,4,13,14,20,56.6,,,,,,0,0,,1.54,0.0,3.17,1.17,0.0,0.0,13,24.71,36.47,45,32.5,53.75
20251230,04,6,6,4633,森 智也,3,28,28,36,52.0,,,,,,0,0,0.16,5.83,33.33,63.73,4.9,28.57,57.14,58,39.08,55.17,55,41.49,64.89
20251230,04,7,1,4110,小澤 和也,3,11,11,45,56.1,,,,,,0,0,0.17,4.16,22.5,40.0,3.96,16.0,32.0,70,30.0,45.56,28,21.59,38.64
20251230,04,7,2,3315,広瀬 聖仁,3,23,23,60,52.6,,,,,,1,0,0.16,4.12,19.3,38.6,5.1,33.33,47.62,12,39.76,50.6,47,35.71,52.38
20251230,04,7,3,4229,市川 美宏,3,22,22,42,52.3,,,,,,0,0,0.2,4.11,17.46,33.33,4.92,30.56,44.44,40,31.46,47.19,50,39.73,56.16
20251230,04,7,4,3659,藤生 雄人,2,10,10,51,53.0,,,,,,0,0,0.18,5.42,35.42,54.17,6.62,49.18,68.85,24,34.09,52.27,21,44.68,63.83
20251230,04,7,5,4748,渡邉 雄朗,1,13,12,39,52.0,,,,,,0,0,0.13,6.66,54.55,69.93,6.97,57.14,62.86,27,35.96,48.31,32,20.0,35.0
20251230,04,7,6,5422,真田 聖也,4,11,11,23,52.6,,,,,,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,55,54.65,68.6,40,21.74,39.13
20251230,04,8,1,4139,丹下 健,3,23,23,45,53.3,,,,,,0,0,0.16,4.61,24.14,42.53,4.0,23.68,31.58,45,34.94,53.01,38,31.82,51.14
20251230,04,8,2,4085,荻野 裕介,4,13,13,46,52.0,,,,,,0,0,0.23,4.81,23.73,45.76,4.8,25.71,45.71,17,37.5,56.82,49,47.83,63.04
20251230,04,8,3,3075,中村 裕将,3,11,11,63,56.0,,,,,,0,0,0.16,4.8,26.47,45.1,4.5,25.0,37.5,73,29.21,46.07,37,31.18,48.39
20251230,04,8,4,3885,久田 武,2,23,23,51,52.0,,,,,,0,0,0.17,5.18,31.86,49.56,5.81,38.46,65.38,33,27.27,46.59,53,29.41,47.06
20251230,04,8,5,3992,関口 智久,2,11,11,47,53.3,,,,,,0,0,0.15,5.3,28.72,55.32,0.0,0.0,0.0,59,39.08,55.17,56,28.74,43.68
20251230,04,8,6,5331,佐藤 永梧,4,13,14,21,54.8,,,,,,0,0,0.15,3.53,18.52,29.63,2.66,9.38,18.75,51,32.56,47.67,63,24.66,39.73
20251230,04,9,1,4432,黄金井 力良,2,11,11,39,54.9,,,,,,0,0,0.17,4.89,23.39,43.55,5.52,36.0,52.0,46,43.18,55.68,43,28.57,45.45
20251230,04,9,2,4648,木村 亮太,3,28,27,41,52.3,,,,,,0,0,0.15,4.51,21.52,40.51,4.32,22.73,40.91,69,19.23,32.05,23,20.0,41.33
20251230,04,9,3,3647,伊藤 雄二,3,11,11,53,50.0,,,,,,0,0,0.15,4.31,18.92,37.84,3.97,12.82,33.33,39,29.41,55.29,29,35.29,56.47
20251230,04,9,4,4016,西川 新太郎,3,23,23,46,55.0,,,,,,0,0,0.15,4.67,25.29,45.98,4.17,33.33,38.89,21,21.25,37.5,39,32.94,49.41
20251230,04,9,5,3507,藤井 徹,3,27,27,54,52.2,,,,,,0,0,0.19,4.18,18.42,34.21,4.8,28.26,43.48,19,38.64,53.41,54,31.25,42.5
20251230,04,9,6,3790,佐口 達也,3,10,10,53,52.7,,,,,,0,0,0.18,3.89,14.86,32.43,4.23,23.08,38.46,74,30.34,48.31,58,27.16,41.98
20251230,04,10,1,4305,金子 拓矢,1,10,9,42,53.0,,,,,,0,0,0.15,7.72,62.39,81.65,6.33,44.23,59.62,67,33.71,55.06,62,32.89,46.05
20251230,04,10,2,4095,福来 剛,1,13,13,44,52.0,,,,,,0,0,0.15,6.9,54.7,68.38,6.58,50.52,63.92,10,32.56,48.84,60,24.66,38.36
20251230,04,10,3,5004,河野 主樹,4,27,27,29,51.5,,,,,,0,0,0.16,4.85,24.32,47.3,5.17,22.22,61.11,56,35.56,55.56,61,38.46,50.55
20251230,04,10,4,4175,川尻 泰輔,3,11,11,43,54.5,,,,,,0,0,0.16,5.14,35.0,48.75,4.64,33.33,38.89,49,36.05,58.14,48,53.33,65.56
20251230,04,10,5,5359,佐藤 世那,3,13,4,19,52.7,,,,,,0,0,0.21,3.19,12.35,22.22,2.08,2.0,8.0,22,33.71,47.19,30,28.89,44.44
20251230,04,10,6,4274,長畑 友輔,3,13,13,43,52.3,,,,,,0,0,0.15,4.47,25.3,44.58,5.18,34.04,51.06,36,38.2,60.67,41,38.55,56.63
20251230,04,11,1,4254,川島 圭司,2,25,25,42,52.0,,,,,,0,0,0.14,5.87,41.18,57.14,5.57,28.57,57.14,23,35.71,55.95,59,38.37,56.98
20251230,04,11,2,3965,北中 元樹,2,25,25,46,53.5,,,,,,0,0,0.15,5.71,40.37,57.8,6.09,42.86,60.0,18,23.68,36.84,25,31.71,46.34
20251230,04,11,3,4059,入澤 友治,3,13,13,46,52.1,,,,,,0,0,0.15,5.58,40.22,55.43,5.39,45.71,51.43,47,22.99,40.23,36,22.22,36.11
20251230,04,11,4,4025,山本 隆幸,1,28,28,48,52.7,,,,,,0,0,0.18,6.61,47.37,70.39,4.23,15.38,23.08,53,34.12,50.59,22,17.54,28.07
20251230,04,11,5,5132,中野 希一,1,11,11,26,52.0,,,,,,0,0,0.15,6.99,55.64,76.69,5.56,11.11,66.67,48,27.06,38.82,27,27.59,40.23
20251230,04,11,6,3981,今坂 晃広,3,22,22,48,52.6,,,,,,0,0,0.19,4.23,23.42,36.04,4.73,33.33,42.42,57,33.33,45.98,24,31.76,37.65
20251230,04,12,1,4748,渡邉 雄朗,1,13,12,39,52.0,,,,,,0,0,0.13,6.66,54.55,69.93,6.97,57.14,62.86,27,35.96,48.31,32,20.0,35.0
20251230,04,12,2,3885,久田 武,2,23,23,51,52.0,,,,,,0,0,0.17,5.18,31.86,49.56,5.81,38.46,65.38,33,27.27,46.59,53,29.41,47.06
20251230,04,12,3,3659,藤生 雄人,2,10,10,51,53.0,,,,,,0,0,0.18,5.42,35.42,54.17,6.62,49.18,68.85,24,34.09,52.27,21,44.68,63.83
20251230,04,12,4,4982,中村 将隆,3,28,28,29,53.0,,,,,,0,0,0.17,4.92,30.12,48.19,4.65,23.08,46.15,38,28.57,40.48,26,38.71,54.84
20251230,04,12,5,3381,滝沢 芳行,3,11,11,57,52.0,,,,,,0,0,0.16,4.72,23.66,40.86,5.54,42.86,54.29,72,29.76,58.33,35,29.76,48.81
20251230,04,12,6,4787,椎名 豊,1,10,10,37,52.1,,,,,,1,0,0.15,7.03,51.64,67.21,6.51,42.55,55.32,37,32.18,56.32,52,35.87,55.43
20251230,05,1,1,4093,吉田 宗弘,3,13,13,44,51.0,1,0.16,,1,,0,0,0.22,4.04,18.68,34.07,4.2,21.52,36.71,62,25.58,38.95,55,29.19,45.34
20251230,05,1,2,3748,小黒 竜吾,3,11,11,50,53.2,2,0.12,,3,,0,0,0.18,3.98,15.63,34.38,3.81,17.54,33.33,13,26.45,44.63,72,25.0,42.42
20251230,05,1,3,4375,照屋 厚仁,2,28,27,41,52.1,3,0.09,,2,,0,0,0.16,5.83,41.67,60.0,5.0,42.86,46.43,58,26.59,47.4,78,37.35,57.23
20251230,05,1,4,3831,安藤 裕貴,3,23,23,51,52.3,4,0.09,,5,,0,0,0.16,5.42,37.04,51.85,4.4,24.53,39.62,20,24.69,40.12,28,32.34,50.9
20251230,05,1,5,3306,武田 正紀,3,11,13,57,53.7,5,0.12,,4,,0,0,0.18,3.9,14.1,25.64,3.77,10.0,23.33,72,34.09,53.41,58,29.94,44.91
20251230,05,1,6,5253,藤井 太雅,3,13,13,23,52.5,6,0.39,,6,,2,0,0.16,4.27,28.13,34.38,3.0,10.61,19.7,56,31.87,47.8,48,40.12,58.72
20251230,05,2,1,4200,早川 尚人,3,27,27,43,53.5,1,0.11,,1,,0,0,0.18,4.15,17.86,33.93,5.31,25.0,56.25,21,19.33,30.25,82,24.49,44.9
20251230,05,2,2,3857,阿波 勝哉,4,13,13,52,54.7,2,0.14,,2,,0,0,0.19,4.65,26.67,40.0,4.0,11.11,34.72,35,32.43,51.89,44,27.86,46.43
20251230,05,2,3,3679,飯島 昌弘,1,11,11,52,52.0,3,0.13,,4,,0,0,0.16,6.45,42.64,68.99,5.65,34.62,61.54,37,27.32,41.75,51,28.26,43.48
20251230,05,2,4,5329,金子 龍斗,3,28,28,22,50.5,4,0.29,,5,,0,0,0.17,4.28,20.99,37.04,4.13,25.0,37.5,48,28.49,49.16,38,33.13,54.6
20251230,05,2,5,4973,栗原 直也,3,11,11,33,52.0,5,0.07,,3,,0,0,0.19,5.13,29.81,51.92,4.92,23.08,57.69,29,30.43,52.17,56,25.0,39.19
20251230,05,2,6,4081,樋口 範政,3,23,23,46,56.2,6,0.17,,6,,0,0,0.19,3.91,15.38,33.65,4.63,34.38,37.5,60,21.8,37.59,39,30.0,50.0
20251230,05,3,1,5246,楠 将太郎,3,11,11,24,52.0,1,0.2,,1,,0,0,0.18,5.07,30.77,48.35,4.5,13.64,31.82,46,30.34,48.88,31,36.42,55.56
20251230,05,3,2,5077,滝沢 崚,4,11,11,28,52.0,2,0.21,,3,,0,0,0.14,3.48,15.15,24.24,3.28,5.56,19.44,28,28.13,39.06,81,31.93,44.58
